domain,political_label,NG_score,diversity,diversity_qn,partisanship_mean,partisanship_median,broadcasters_gini_all,broadcasters_gini_left,broadcasters_gini_right,broadcasters_gini_minima,broadcasters_inequality_all,broadcasters_inequality_left,broadcasters_inequality_right,broadcasters_inequality_minima,article_gini_all,article_gini_left,article_gini_right,article_gini_minima,article_inequality_all,article_inequality_left,article_inequality_right,article_inequality_minima,centrality_degree_all,centrality_degree_left,centrality_degree_right,centrality_degree_minima,centrality_eigen-vector_all,centrality_eigen-vector_left,centrality_eigen-vector_right,centrality_eigen-vector_minima,centrality_page-rank_all,centrality_page-rank_left,centrality_page-rank_right,centrality_page-rank_minima,centrality_harmonic_all,centrality_harmonic_left,centrality_harmonic_right,centrality_harmonic_minima,centrality_closeness_all,centrality_closeness_left,centrality_closeness_right,centrality_closeness_minima,centrality_betweenness_all,centrality_betweenness_left,centrality_betweenness_right,centrality_betweenness_minima,broadcasts_num_all,broadcasts_num_left,broadcasts_num_right,broadcasts_num-log_all,broadcasts_num-log_left,broadcasts_num-log_right,broadcasters_num_all,broadcasters_num_left,broadcasters_num_right,broadcasters_num-log_all,broadcasters_num-log_left,broadcasters_num-log_right,broadcasts_prop-left,broadcasts_prop-right,broadcasters_prop-left,broadcasters_prop-right
themoscowtimes.com,left,87.5,0.1215978298929921,0.2803635466823252,-0.3055840777039803,-0.429985119047619,0.2006172839506173,0.1707717569786535,0.2857142857142857,0.1707717569786535,0.15625,0.1054766734279918,0.2653061224489795,0.1054766734279918,0.3939153439153439,0.4178571428571428,0.1333333333333333,0.1333333333333333,0.3939153439153439,0.4178571428571428,0.1333333333333333,0.1333333333333333,0.2514285714285714,0.4894067796610169,0.4894067796610169,0.4894067796610169,0.0231672645078714,0.0231931260702002,0.0231684121142064,0.0231684121142064,0.0004718362692362,0.0005406032754373,0.0005393447448152,0.0005393447448152,1406.0,1406.0,1406.0,1406.0,0.3400925475379492,0.6619915848527349,0.6619915848527349,0.6619915848527349,4.1140099502595314e-05,0.0001565798341333,0.0001559871299679,0.0001559871299679,54,42.0,12.0,3.9889840465642745,3.737669618283368,2.4849066497880004,36,29.0,7.0,3.58351893845611,3.367295829986474,1.9459101490553128,0.7777777777777778,0.2222222222222222,0.8055555555555556,0.1944444444444444
abc4.com,left,92.5,0.2514341346718471,0.5935780425109914,-0.0531777934298848,-0.1428571428571428,0.1128205128205128,0.0583333333333333,0.1558441558441558,0.0583333333333333,0.0611111111111111,0.0301724137931034,0.0902255639097744,0.0301724137931034,0.3360805860805861,0.032183908045977,0.2611570247933884,0.032183908045977,0.3360805860805861,0.032183908045977,0.2611570247933884,0.032183908045977,0.1978231292517006,0.3850635593220339,0.3850635593220339,0.3850635593220339,0.0187220365146995,0.0187408594911186,0.0187237928289433,0.0187237928289433,0.0003842923813222,0.0004402159142056,0.0004391403028408,0.0004391403028408,1307.5,1307.5,1307.5,1307.5,0.3181187096025685,0.6192194162020335,0.6192194162020335,0.6192194162020335,1.9930155702197853e-05,7.620989122327521e-05,7.554426165028345e-05,7.554426165028345e-05,26,15.0,11.0,3.258096538021482,2.70805020110221,2.3978952727983707,15,8.0,7.0,2.70805020110221,2.079441541679836,1.9459101490553128,0.5769230769230769,0.4230769230769231,0.5333333333333333,0.4666666666666667
cheddar.com,left,87.5,0.1395810831585306,0.4511283838324997,-0.2870289789992473,-0.362781954887218,0.21875,0.2012987012987013,0.15,0.15,0.1633986928104575,0.1357142857142857,0.1071428571428571,0.1071428571428571,0.2237903225806451,0.160427807486631,0.0,0.0,0.2237903225806451,0.160427807486631,0.0,0.0,0.1863945578231292,0.3628177966101695,0.3628177966101695,0.3628177966101695,0.0179612648995538,0.01799248456224,0.0179634076433852,0.0179634076433852,0.0003652086730702,0.0004181741343839,0.0004173100981687,0.0004173100981687,1286.5,1286.5,1286.5,1286.5,0.3137961648586966,0.6108055645422193,0.6108055645422193,0.6108055645422193,1.5544639221931848e-05,5.89866047671908e-05,5.8918721238356406e-05,5.8918721238356406e-05,32,22.0,10.0,3.4657359027997265,3.091042453358316,2.302585092994046,18,14.0,4.0,2.8903717578961645,2.6390573296152584,1.3862943611198906,0.6875,0.3125,0.7777777777777778,0.2222222222222222
phillymag.com,left,92.5,0.1921404217359349,0.3691775260508261,-0.2661937883645677,-0.4084656084656084,0.2904312668463612,0.3100775193798449,0.1714285714285714,0.1714285714285714,0.3919913419913419,0.4090763822307446,0.1071428571428571,0.1071428571428571,0.3729706011408512,0.3893805309734514,0.15,0.15,0.3729706011408512,0.3893805309734514,0.15,0.15,0.2337414965986394,0.454978813559322,0.454978813559322,0.454978813559322,0.021659660452566,0.021680243176407,0.0216617980687343,0.0216617980687343,0.0004432153628418,0.0005078018485986,0.00050657805236,0.00050657805236,1373.5,1373.5,1373.5,1373.5,0.332514208288732,0.6472403153925266,0.6472403153925266,0.6472403153925266,3.446363234906052e-05,0.0001314432999265,0.0001306352808781,0.0001306352808781,53,43.0,10.0,3.970291913552122,3.7612001156935615,2.302585092994046,28,21.0,7.0,3.332204510175204,3.044522437723423,1.9459101490553128,0.8113207547169812,0.1886792452830188,0.75,0.25
vaticannews.va,right,82.5,0.2393347234737769,0.6241343810583025,0.0635212401594067,0.0689655172413793,0.7486929243638898,0.6111111111111112,0.7642679900744417,0.6111111111111112,0.853776942661271,0.7043795620437956,0.8482851166278564,0.7043795620437956,0.1758332428617957,0.0489028213166144,0.1347205548886221,0.0489028213166144,0.1758332428617957,0.0489028213166144,0.1347205548886221,0.0489028213166144,0.1561904761904761,0.3040254237288136,0.3040254237288136,0.3040254237288136,0.0151038644984369,0.0151115416370468,0.0151053931344843,0.0151053931344843,0.0003195263511249,0.0003658127357408,0.0003649612640794,0.0003649612640794,1231.0,1231.0,1231.0,1231.0,0.3029181591437324,0.589631480324797,0.589631480324797,0.589631480324797,1.3336454220222016e-05,5.106192798443392e-05,5.054940036093914e-05,5.054940036093914e-05,151,27.0,124.0,5.017279836814924,3.295836866004329,4.820281565605037,19,6.0,13.0,2.9444389791664403,1.791759469228055,2.5649493574615367,0.1788079470198675,0.8211920529801324,0.3157894736842105,0.6842105263157895
leadertelegram.com,left,100.0,0.2662164063993892,1.2320946570691134,-0.1738330791155868,-0.3333333333333333,0.3161764705882353,0.3076923076923077,0.1666666666666666,0.1666666666666666,0.3431818181818182,0.310204081632653,0.1,0.1,0.2202111613876319,0.1958041958041958,0.1333333333333333,0.1333333333333333,0.2202111613876319,0.1958041958041958,0.1333333333333333,0.1333333333333333,0.1238095238095238,0.2409957627118644,0.2409957627118644,0.2409957627118644,0.0120210174552258,0.0120435225009669,0.0120223665505439,0.0120223665505439,0.0002663041677515,0.0003046526964673,0.0003040977919063,0.0003040977919063,1171.5,1171.5,1171.5,1171.5,0.2920638198067544,0.5685034628124059,0.5685034628124059,0.5685034628124059,5.409610957279229e-06,2.0515416069248474e-05,2.0502770073920007e-05,2.0502770073920007e-05,17,13.0,3.0,2.833213344056216,2.5649493574615367,1.0986122886681098,8,5.0,2.0,2.079441541679836,1.6094379124341005,0.6931471805599453,0.7647058823529411,0.1764705882352941,0.625,0.25
alz.org,left,70.0,0.2514239395302685,0.4882117825167167,-0.103971336203479,-0.3345238095238095,0.6309523809523809,0.6411290322580645,0.5,0.5,0.7668825161887143,0.7585427135678392,0.5310077519379847,0.5310077519379847,0.3439716312056737,0.3568369968598344,0.2402597402597402,0.2402597402597402,0.3439716312056737,0.3568369968598344,0.2402597402597402,0.2402597402597402,0.1292517006802721,0.2515889830508475,0.2515889830508475,0.2515889830508475,0.0128482993083978,0.0128696191193033,0.012849404068715,0.012849404068715,0.000274506371691,0.0003140773206275,0.0003134758832209,0.0003134758832209,1181.5,1181.5,1181.5,1181.5,0.2938333673366347,0.5719478945774008,0.5719478945774008,0.5719478945774008,6.533606204765604e-06,2.4787192686920546e-05,2.477617421374786e-05,2.477617421374786e-05,84,62.0,22.0,4.430816798843313,4.127134385045092,3.091042453358316,14,8.0,6.0,2.6390573296152584,2.079441541679836,1.791759469228055,0.7380952380952381,0.2619047619047619,0.5714285714285714,0.4285714285714285
presstelegram.com,left,100.0,0.2374803570597813,0.6849910213882504,-0.1102936797239748,-0.205607476635514,0.4176470588235293,0.4761904761904761,0.1666666666666666,0.1666666666666666,0.5475113122171946,0.5366430260047281,0.1,0.1,0.2337209302325581,0.2102335928809788,0.1666666666666666,0.1666666666666666,0.2337209302325581,0.2102335928809788,0.1666666666666666,0.1666666666666666,0.2345578231292517,0.4565677966101695,0.4565677966101695,0.4565677966101695,0.0218509430333349,0.0218826255873884,0.0218527283010272,0.0218527283010272,0.0004431680293358,0.0005077035166883,0.0005065539451647,0.0005065539451647,1375.0,1375.0,1375.0,1375.0,0.3328565358882057,0.6479066575154427,0.6479066575154427,0.6479066575154427,3.0734825701957234e-05,0.0001168626233454,0.0001165144882605,0.0001165144882605,40,28.0,12.0,3.688879454113936,3.332204510175204,2.4849066497880004,17,9.0,8.0,2.833213344056216,2.19722457733622,2.079441541679836,0.7,0.3,0.5294117647058824,0.4705882352941176
cookpolitical.com,left,87.5,0.1456277852749748,0.2660539601542426,-0.3061447221955119,-0.4642857142857143,0.3325761017719218,0.2899659863945578,0.3766233766233766,0.2899659863945578,0.3308110978361873,0.2697688564476886,0.3477088948787062,0.2697688564476886,0.4771486059212417,0.3846830985915493,0.2983096686950642,0.2983096686950642,0.4771486059212417,0.3846830985915493,0.2983096686950642,0.2983096686950642,0.1877551020408163,0.3654661016949153,0.3654661016949153,0.3654661016949153,0.0183201701912644,0.0183547868772238,0.0183216078856852,0.0183216078856852,0.000366469113748,0.0004195978123165,0.0004187606931487,0.0004187606931487,1289.0,1289.0,1289.0,1289.0,0.3143045837907425,0.6117952041477641,0.6117952041477641,0.6117952041477641,1.3973818671618728e-05,5.296632325058217e-05,5.2976924044221845e-05,5.296632325058217e-05,71,49.0,22.0,4.262679877041316,3.8918202981106265,3.091042453358316,31,24.0,7.0,3.4339872044851463,3.1780538303479458,1.9459101490553128,0.6901408450704225,0.3098591549295774,0.7741935483870968,0.2258064516129032
kevinmd.com,left,87.5,0.1299491952468473,0.39543265750266,-0.2016226359250207,-0.2068050193050192,0.2708333333333333,0.2923976608187134,0.2184873949579832,0.2184873949579832,0.25,0.32015065913371,0.1574344023323615,0.1574344023323615,0.1709401709401709,0.1715399610136452,0.1714285714285714,0.1714285714285714,0.1709401709401709,0.1715399610136452,0.1714285714285714,0.1714285714285714,0.1717006802721088,0.3342161016949153,0.3342161016949153,0.3342161016949153,0.0166264050970724,0.0166537356872048,0.0166280923903902,0.0166280923903902,0.0003419528212466,0.0003915247252511,0.0003906882386598,0.0003906882386598,1259.5,1259.5,1259.5,1259.5,0.308408249786401,0.6003179650238474,0.6003179650238474,0.6003179650238474,1.2820109878333052e-05,4.874995768009521e-05,4.8592123957299705e-05,4.8592123957299705e-05,36,19.0,17.0,3.58351893845611,2.9444389791664403,2.833213344056216,16,9.0,7.0,2.772588722239781,2.19722457733622,1.9459101490553128,0.5277777777777778,0.4722222222222222,0.5625,0.4375
thenewcivilrightsmovement.com,left,87.5,0.0311604178633706,0.1811546502844959,-0.4853685967938171,-0.5142712550607287,0.6015112631879099,0.6015112631879099,,,0.8566132996061738,0.8566132996061738,,,0.2589876426921438,0.2589876426921438,,,0.2589876426921438,0.2589876426921438,,,0.2552380952380952,0.4968220338983051,0.4878177966101695,0.4878177966101695,0.0233545899854966,0.023401433459109,0.0231113704235171,0.0231113704235171,0.0004775393771949,0.0005470214193542,0.0005365136543163,0.0005365136543163,1413.0,1413.0,1404.5,1404.5,0.341770241570906,0.6652572233967583,0.6612959719789843,0.6612959719789843,4.129110693013133e-05,0.0001564873120546,0.0001423740724139,0.0001423740724139,167,167.0,0.0,5.117993812416755,5.117993812416755,,42,42.0,0.0,3.737669618283368,3.737669618283368,,1.0,,1.0,
ewg.org,left,87.5,0.1926354303919387,0.382050512458969,-0.2197968273998497,-0.4285714285714285,0.2840746054519368,0.3501683501683502,0.119047619047619,0.119047619047619,0.4078901021486438,0.4941013185287993,0.0925925925925926,0.0925925925925926,0.1569203643843667,0.1910331384015594,0.0659340659340659,0.0659340659340659,0.1569203643843667,0.1910331384015594,0.0659340659340659,0.0659340659340659,0.1951020408163265,0.3797669491525424,0.3797669491525424,0.3797669491525424,0.0183978370605648,0.0184300196496853,0.0183989191686901,0.0183989191686901,0.0003801150999687,0.0004352866011089,0.0004343734740415,0.0004343734740415,1302.5,1302.5,1302.5,1302.5,0.3170787661256068,0.6171951618175875,0.6171951618175875,0.6171951618175875,1.946253618445517e-05,7.389909538448432e-05,7.378496638781177e-05,7.378496638781177e-05,41,27.0,14.0,3.713572066704308,3.295836866004329,2.6390573296152584,17,11.0,6.0,2.833213344056216,2.3978952727983707,1.791759469228055,0.6585365853658537,0.3414634146341463,0.6470588235294118,0.3529411764705882
greenvilleonline.com,left,100.0,0.1656751693919436,0.4568826841733979,-0.1223256810916807,-0.1852941176470588,0.2561224489795918,0.1570247933884297,0.2962962962962963,0.1570247933884297,0.2449685534591195,0.1199999999999999,0.2568807339449541,0.1199999999999999,0.2788596354572363,0.2402597402597402,0.2844444444444444,0.2402597402597402,0.2788596354572363,0.2402597402597402,0.2844444444444444,0.2402597402597402,0.2465306122448979,0.4798728813559322,0.4798728813559322,0.4798728813559322,0.0224320637210434,0.0224716368359096,0.0224338395260966,0.0224338395260966,0.0004638383757123,0.000531323916544,0.0005301995539908,0.0005301995539908,1397.0,1397.0,1397.0,1397.0,0.3379595629192443,0.6578397212543554,0.6578397212543554,0.6578397212543554,3.8840174383430806e-05,0.0001473130959075,0.0001472322597196,0.0001472322597196,49,22.0,27.0,3.8918202981106265,3.091042453358316,3.295836866004329,20,11.0,9.0,2.995732273553991,2.3978952727983707,2.19722457733622,0.4489795918367347,0.5510204081632653,0.55,0.45
blavity.com,left,55.0,0.0321320931434807,0.1541072545822968,-0.4969894387968761,-0.5294117647058824,0.541289782244556,0.545470188419513,0.0,0.0,0.8758200062715583,0.8761476819776032,0.0,0.0,0.1866879152797234,0.1845419075333081,0.0,0.0,0.1866879152797234,0.1845419075333081,0.0,0.0,0.2595918367346939,0.5052966101694916,0.5052966101694916,0.5052966101694916,0.0233169161684439,0.0233626464501406,0.0233174378122367,0.0233174378122367,0.0004866246844694,0.0005574274905863,0.0005562952066402,0.0005562952066402,1421.0,1421.0,1421.0,1421.0,0.3437079892197843,0.669029057406095,0.669029057406095,0.669029057406095,4.922490117932225e-05,0.0001865678659069,0.0001866839406635,0.0001865678659069,199,197.0,2.0,5.293304824724492,5.2832037287379885,0.6931471805599453,60,59.0,1.0,4.0943445622221,4.07753744390572,0.0,0.9899497487437184,0.0100502512562814,0.9833333333333332,0.0166666666666666
upnorthnewswi.com,left,57.0,0.1605940343968938,0.5781055720283701,-0.4573481629415155,-0.5519713261648745,0.828268876611418,0.829862874555612,0.0,0.0,0.8948552538673855,0.8878002318162557,0.0,0.0,0.1672191528545119,0.1641093050886018,0.0,0.0,0.1672191528545119,0.1641093050886018,0.0,0.0,0.1110204081632653,0.2161016949152542,0.2161016949152542,0.2161016949152542,0.0111829026702142,0.0112039293733163,0.0111837366631579,0.0111837366631579,0.0002455842895854,0.0002808764914222,0.000280375111186,0.000280375111186,1148.0,1148.0,1148.0,1148.0,0.287988107356957,0.5605700712589073,0.5605700712589073,0.5605700712589073,4.248375882034267e-06,1.6113493890650345e-05,1.611080606622897e-05,1.611080606622897e-05,181,179.0,2.0,5.198497031265826,5.187385805840755,0.6931471805599453,12,11.0,1.0,2.4849066497880004,2.3978952727983707,0.0,0.988950276243094,0.011049723756906,0.9166666666666666,0.0833333333333333
faithwire.com,right,67.5,0.1055655413484356,0.1585103189989339,0.3666076368088881,0.4736842105263157,0.2259887005649717,0.0,0.2154761904761904,0.0,0.1822879962414846,0.0,0.1703703703703703,0.0,0.1998385794995964,0.0,0.1897389738973897,0.0,0.1998385794995964,0.0,0.1897389738973897,0.0,0.2035374149659864,0.3961864406779661,0.3961864406779661,0.3961864406779661,0.0185826304984248,0.0185701933986792,0.0185846909337207,0.0185701933986792,0.0003973230099327,0.0004554423076751,0.0004540058957775,0.0004540058957775,1318.0,1318.0,1318.0,1318.0,0.3203249490020579,0.6235138705416117,0.6235138705416117,0.6235138705416117,2.824762187892546e-05,0.0001102900036808,0.0001070573536087,0.0001070573536087,59,3.0,56.0,4.07753744390572,1.0986122886681098,4.02535169073515,33,3.0,30.0,3.49650756146648,1.0986122886681098,3.4011973816621555,0.0508474576271186,0.9491525423728814,0.0909090909090909,0.9090909090909092
lex18.com,right,100.0,0.327418206760353,0.9648454199935113,0.0899180632348156,0.1842105263157894,0.3333333333333333,0.15,0.3571428571428571,0.15,0.3466666666666666,0.0857142857142857,0.335548172757475,0.0857142857142857,0.0956632653061224,0.15,0.0497076023391812,0.0497076023391812,0.0956632653061224,0.15,0.0497076023391812,0.0497076023391812,0.1063945578231292,0.2070974576271186,0.2070974576271186,0.2070974576271186,0.0108817939361824,0.0108961142515881,0.0108824982952281,0.0108824982952281,0.0002379539828149,0.0002721599037476,0.0002716337024525,0.0002716337024525,1139.5,1139.5,1139.5,1139.5,0.2865417859906148,0.5577548005908419,0.5577548005908419,0.5577548005908419,3.742771970050312e-06,1.4242946558500845e-05,1.4199183610375072e-05,1.4199183610375072e-05,28,8.0,20.0,3.332204510175204,2.079441541679836,2.995732273553991,12,5.0,7.0,2.4849066497880004,1.6094379124341005,1.9459101490553128,0.2857142857142857,0.7142857142857143,0.4166666666666667,0.5833333333333334
diabetes.org,left,82.5,0.1236524665495083,0.4554026625207468,-0.0930924862380053,-0.1836734693877551,0.119047619047619,0.0888888888888888,0.1666666666666666,0.0888888888888888,0.0649350649350649,0.0470588235294117,0.1,0.0470588235294117,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.1333333333333333,0.0971428571428571,0.1890889830508474,0.1890889830508474,0.1890889830508474,0.0098524788089073,0.0098687439717218,0.0098538877848173,0.0098538877848173,0.000223871627322,0.0002559714969067,0.0002555136176744,0.0002555136176744,1122.5,1122.5,1122.5,1122.5,0.2836922917748556,0.5522082480257385,0.5522082480257385,0.5522082480257385,3.353073275814423e-06,1.272389572350016e-05,1.2707661844529066e-05,1.2707661844529066e-05,12,9.0,3.0,2.4849066497880004,2.19722457733622,1.0986122886681098,7,5.0,2.0,1.9459101490553128,1.6094379124341005,0.6931471805599453,0.75,0.25,0.7142857142857143,0.2857142857142857
tristatehomepage.com,right,87.5,0.329570804857745,0.7832274585829682,0.0889462794546602,0.1470588235294117,0.4640522875816993,0.1071428571428571,0.4444444444444444,0.1071428571428571,0.517126148705096,0.0576923076923076,0.4237154150197628,0.0576923076923076,0.1208267090620031,0.0659340659340659,0.1275045537340619,0.0659340659340659,0.1208267090620031,0.0659340659340659,0.1275045537340619,0.0659340659340659,0.0848979591836734,0.1652542372881356,0.1652542372881356,0.1652542372881356,0.008539556201852,0.0085523137460789,0.0085407927344417,0.0085407927344417,0.0002047727794059,0.0002340612212985,0.0002336519409525,0.0002336519409525,1100.0,1100.0,1100.0,1100.0,0.2800069126957942,0.5450346420323325,0.5450346420323325,0.5450346420323325,2.689524151825766e-06,1.0210758024676334e-05,1.0192906814956004e-05,1.0192906814956004e-05,34,7.0,27.0,3.5263605246161616,1.9459101490553128,3.295836866004329,9,4.0,5.0,2.19722457733622,1.3862943611198906,1.6094379124341005,0.2058823529411764,0.7941176470588235,0.4444444444444444,0.5555555555555556
wnycstudios.org,left,87.5,0.1019169568322771,0.2878890118034693,-0.3821294606598487,-0.4423076923076923,0.2979258328095537,0.3145748987854251,0.0888888888888888,0.0888888888888888,0.4049119756574659,0.4356131445364682,0.0470588235294117,0.0470588235294117,0.314785373608903,0.2769630110317975,0.1071428571428571,0.1071428571428571,0.314785373608903,0.2769630110317975,0.1071428571428571,0.1071428571428571,0.2756462585034013,0.5365466101694916,0.5365466101694916,0.5365466101694916,0.0246482834084267,0.0246941299843481,0.0246490321284728,0.0246490321284728,0.0005128047050044,0.0005874694775739,0.0005862558719258,0.0005862558719258,1450.5,1450.5,1450.5,1450.5,0.3510473925364571,0.6833152370611654,0.6833152370611654,0.6833152370611654,5.820453406504085e-05,0.0002206364822142,0.0002207351890566,0.0002206364822142,74,65.0,9.0,4.30406509320417,4.174387269895637,2.19722457733622,43,38.0,5.0,3.7612001156935615,3.6375861597263857,1.6094379124341005,0.8783783783783784,0.1216216216216216,0.8837209302325582,0.1162790697674418
sciencenews.org,left,92.5,0.138392452442316,0.3521908782688178,-0.2381306568614182,-0.3685913389746142,0.3140723270440251,0.3261316872427983,0.2633333333333333,0.2633333333333333,0.4955100574712643,0.5432330827067668,0.1987179487179487,0.1987179487179487,0.2092941998602376,0.1936473165388827,0.1531914893617021,0.1531914893617021,0.2092941998602376,0.1936473165388827,0.1531914893617021,0.1531914893617021,0.3360544217687075,0.6541313559322034,0.6541313559322034,0.6541313559322034,0.0289752622897752,0.0290172884822533,0.0289767716555628,0.0289767716555628,0.0006125463966961,0.0007020191606942,0.0007004090039471,0.0007004090039471,1561.5,1561.5,1561.5,1561.5,0.3817174126636093,0.7430145611963794,0.7430145611963794,0.7430145611963794,0.0001034094714439,0.0003925918743296,0.0003920208387466,0.0003920208387466,106,81.0,25.0,4.663439094112067,4.394449154672439,3.218875824868201,48,36.0,12.0,3.871201010907891,3.58351893845611,2.4849066497880004,0.7641509433962265,0.2358490566037736,0.75,0.25
thebulletin.org,left,100.0,0.1086288921913876,0.3066830084979376,-0.323322584537537,-0.4111699566682715,0.5914893617021276,0.621875,0.3214285714285714,0.3214285714285714,0.7629828326180256,0.7775305895439377,0.2575757575757575,0.2575757575757575,0.199520233625365,0.191106484235574,0.1837837837837837,0.1837837837837837,0.199520233625365,0.191106484235574,0.1837837837837837,0.1837837837837837,0.2038095238095238,0.3967161016949153,0.3967161016949153,0.3967161016949153,0.0195544247796119,0.0195838770543881,0.0195560872918957,0.0195560872918957,0.0003930996804584,0.0004502024032094,0.0004492335723342,0.0004492335723342,1318.5,1318.5,1318.5,1318.5,0.3204307715818405,0.6237198546415593,0.6237198546415593,0.6237198546415593,1.9621140398361825e-05,7.453640038144014e-05,7.438914493249632e-05,7.438914493249632e-05,94,80.0,14.0,4.543294782270004,4.382026634673881,2.6390573296152584,20,16.0,4.0,2.995732273553991,2.772588722239781,1.3862943611198906,0.851063829787234,0.1489361702127659,0.8,0.2
hawaiinewsnow.com,left,95.0,0.2473593701641501,0.4242482067324409,-0.0136055366793066,0.0625,0.6675824175824177,0.1709401709401709,0.6946386946386945,0.1709401709401709,0.8358898137138326,0.1058201058201058,0.7789404839764551,0.1058201058201058,0.1061650214192587,0.1003344481605351,0.2344827586206896,0.1003344481605351,0.1061650214192587,0.1003344481605351,0.2344827586206896,0.1003344481605351,0.1915646258503401,0.3728813559322034,0.3728813559322034,0.3728813559322034,0.018383420059548,0.0184041378610186,0.0183851516064452,0.0183851516064452,0.0003743191161345,0.0004286802394105,0.0004277187554323,0.0004277187554323,1296.0,1296.0,1296.0,1296.0,0.3157369614512472,0.6145833333333334,0.6145833333333334,0.6145833333333334,1.8668180595763097e-05,7.109662613486024e-05,7.075973878424751e-05,7.075973878424751e-05,91,13.0,78.0,4.51085950651685,2.5649493574615367,4.356708826689592,20,9.0,11.0,2.995732273553991,2.19722457733622,2.3978952727983707,0.1428571428571428,0.8571428571428571,0.45,0.55
tagesspiegel.de,left,100.0,0.410418900036897,1.147658236413334,-0.0629916037840801,-0.0661563696008747,0.723404255319149,0.5111111111111111,0.5964912280701754,0.5111111111111111,0.7823216397319669,0.5792207792207792,0.6086720867208673,0.5792207792207792,0.0684764000978234,0.1414141414141413,0.0,0.0,0.0684764000978234,0.1414141414141413,0.0,0.0,0.0772789115646258,0.1504237288135593,0.1504237288135593,0.1504237288135593,0.0075865619685248,0.0075960401536807,0.0075876455139648,0.0075876455139648,0.0001940922717868,0.0002217928744037,0.0002214148715843,0.0002214148715843,1086.0,1086.0,1086.0,1086.0,0.2777617255378669,0.5406643757159221,0.5406643757159221,0.5406643757159221,2.4535913344108857e-06,9.317061970298997e-06,9.298755624356956e-06,9.298755624356956e-06,94,18.0,76.0,4.543294782270004,2.8903717578961645,4.330733340286331,8,5.0,3.0,2.079441541679836,1.6094379124341005,1.0986122886681098,0.1914893617021276,0.8085106382978723,0.625,0.375
wgno.com,left,92.5,0.1256676719836322,0.1657764966100906,-0.3688034915918197,-0.4769230769230769,0.1333333333333333,0.1442307692307692,0.0,0.0,0.074074074074074,0.0815217391304347,0.0,0.0,0.0888888888888888,0.1003344481605351,0.0,0.0,0.0888888888888888,0.1003344481605351,0.0,0.0,0.1336054421768707,0.2600635593220339,0.2600635593220339,0.2600635593220339,0.0130517055963269,0.0130771612345452,0.0130530195908556,0.0130530195908556,0.0002815908224569,0.0003221846769639,0.0003215961242614,0.0003215961242614,1189.5,1189.5,1189.5,1189.5,0.2952645192018968,0.5747336377473363,0.5747336377473363,0.5747336377473363,6.96205877448586e-06,2.6385193931204512e-05,2.6392874663693013e-05,2.6385193931204512e-05,15,13.0,2.0,2.70805020110221,2.5649493574615367,0.6931471805599453,9,8.0,1.0,2.19722457733622,2.079441541679836,0.0,0.8666666666666667,0.1333333333333333,0.8888888888888888,0.1111111111111111
annistonstar.com,left,100.0,0.1672359753011449,0.371354809422604,-0.2110849287656653,-0.4285714285714285,0.119047619047619,0.0888888888888888,0.1666666666666666,0.0888888888888888,0.0649350649350649,0.0470588235294117,0.1,0.0470588235294117,0.0757575757575757,0.0522875816993464,0.1333333333333333,0.0522875816993464,0.0757575757575757,0.0522875816993464,0.1333333333333333,0.0522875816993464,0.1619047619047619,0.3151483050847458,0.3151483050847458,0.3151483050847458,0.015471432736767,0.0154879001684118,0.0154734107698878,0.0154734107698878,0.0003275181214633,0.0003749842980267,0.0003741447125403,0.0003741447125403,1241.5,1241.5,1241.5,1241.5,0.3049179332217011,0.5935240490411821,0.5935240490411821,0.5935240490411821,1.2863427423254136e-05,4.905470570102567e-05,4.8759364236479104e-05,4.8759364236479104e-05,12,9.0,3.0,2.4849066497880004,2.19722457733622,1.0986122886681098,7,5.0,2.0,1.9459101490553128,1.6094379124341005,0.6931471805599453,0.75,0.25,0.7142857142857143,0.2857142857142857
swtimes.com,right,95.0,0.3048557854899958,0.5504663135869541,0.227211891498233,0.4,0.2857142857142857,0.3,0.1333333333333333,0.1333333333333333,0.3085714285714286,0.2647058823529412,0.1,0.1,0.2251082251082251,0.0888888888888888,0.25,0.0888888888888888,0.2251082251082251,0.0888888888888888,0.25,0.0888888888888888,0.1336054421768707,0.2600635593220339,0.2600635593220339,0.2600635593220339,0.0128558853889009,0.0128757773105985,0.0128574007277912,0.0128574007277912,0.0002826694076188,0.0003234975656276,0.0003228148384025,0.0003228148384025,1189.5,1189.5,1189.5,1189.5,0.2952645192018968,0.5747336377473363,0.5747336377473363,0.5747336377473363,8.592664888590457e-06,3.270668546102738e-05,3.256811866270488e-05,3.256811866270488e-05,11,5.0,6.0,2.3978952727983707,1.6094379124341005,1.791759469228055,7,2.0,5.0,1.9459101490553128,0.6931471805599453,1.6094379124341005,0.4545454545454545,0.5454545454545454,0.2857142857142857,0.7142857142857143
